instruction : push / register data :R0 = 0x0, R1 = 0x0, R2 = 0x0, R3 = 0x0, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x0, IP = 0x0, SP = 0x80000000, LR = 0x0, PC = 0x8514, CPSR = 0x400001d3 / modified register : ['sp'] / memory data : \x0\x48
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x30, R7 = 0x35, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff84, PC = 0x86fc, CPSR = 0x800001d3 / modified register : [] / memory data : \x10\x70
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x30, R7 = 0x35, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff84, PC = 0x8700, CPSR = 0x800001d3 / modified register : [] / memory data : \xc\x60
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x30, R7 = 0x35, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff84, PC = 0x8704, CPSR = 0x800001d3 / modified register : [] / memory data : \x8\x50
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x30, R7 = 0x35, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff84, PC = 0x8708, CPSR = 0x800001d3 / modified register : [] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x30, R7 = 0x35, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff84, PC = 0x870c, CPSR = 0x800001d3 / modified register : ['lr'] / memory data : \x10\xe0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x30, R7 = 0x35, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x8710, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \xf3\xff
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x30, R7 = 0x35, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x86e4, CPSR = 0x800001d3 / modified register : ['r7'] / memory data : \x10\x70
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x30, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x86e8, CPSR = 0x800001d3 / modified register : ['r6'] / memory data : \xc\x60
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x7, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x86ec, CPSR = 0x800001d3 / modified register : ['r5'] / memory data : \x8\x50
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x3, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x86f0, CPSR = 0x800001d3 / modified register : ['r4'] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d5c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x86f4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x10\x30
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x86f8, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x8\x0
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x86fc, CPSR = 0x800001d3 / modified register : [] / memory data : \x10\x70
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x8700, CPSR = 0x800001d3 / modified register : [] / memory data : \xc\x60
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x8704, CPSR = 0x800001d3 / modified register : [] / memory data : \x8\x50
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x8708, CPSR = 0x800001d3 / modified register : [] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffff94, PC = 0x870c, CPSR = 0x800001d3 / modified register : ['lr'] / memory data : \x10\xe0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x8710, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \xf3\xff
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x1, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x86e4, CPSR = 0x800001d3 / modified register : ['r7'] / memory data : \x10\x70
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x3, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x86e8, CPSR = 0x800001d3 / modified register : ['r6'] / memory data : \xc\x60
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x31, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x86ec, CPSR = 0x800001d3 / modified register : ['r5'] / memory data : \x8\x50
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x6, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x86f0, CPSR = 0x800001d3 / modified register : ['r4'] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d6c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x86f4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x10\x30
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x86f8, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x8\x0
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x86fc, CPSR = 0x800001d3 / modified register : [] / memory data : \x10\x70
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x8700, CPSR = 0x800001d3 / modified register : [] / memory data : \xc\x60
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x8704, CPSR = 0x800001d3 / modified register : [] / memory data : \x8\x50
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x8708, CPSR = 0x800001d3 / modified register : [] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffa4, PC = 0x870c, CPSR = 0x800001d3 / modified register : ['lr'] / memory data : \x10\xe0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x8710, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \xf3\xff
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x55, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x86e4, CPSR = 0x800001d3 / modified register : ['r7'] / memory data : \x10\x70
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x30, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x86e8, CPSR = 0x800001d3 / modified register : ['r6'] / memory data : \xc\x60
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x10, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x86ec, CPSR = 0x800001d3 / modified register : ['r5'] / memory data : \x8\x50
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x11, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x86f0, CPSR = 0x800001d3 / modified register : ['r4'] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d7c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x86f4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x10\x30
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x86f8, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x8\x0
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x86fc, CPSR = 0x800001d3 / modified register : [] / memory data : \x10\x70
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x8700, CPSR = 0x800001d3 / modified register : [] / memory data : \xc\x60
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x8704, CPSR = 0x800001d3 / modified register : [] / memory data : \x8\x50
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x8708, CPSR = 0x800001d3 / modified register : [] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffb4, PC = 0x870c, CPSR = 0x800001d3 / modified register : ['lr'] / memory data : \x10\xe0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x8710, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \xf3\xff
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x12, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x86e4, CPSR = 0x800001d3 / modified register : ['r7'] / memory data : \x10\x70
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x13, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x86e8, CPSR = 0x800001d3 / modified register : ['r6'] / memory data : \xc\x60
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x14, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x86ec, CPSR = 0x800001d3 / modified register : ['r5'] / memory data : \x8\x50
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x15, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x86f0, CPSR = 0x800001d3 / modified register : ['r4'] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d8c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x86f4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x10\x30
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x86f8, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x8\x0
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x86fc, CPSR = 0x600001d3 / modified register : [] / memory data : \x10\x70
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x8700, CPSR = 0x600001d3 / modified register : [] / memory data : \xc\x60
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x8704, CPSR = 0x600001d3 / modified register : [] / memory data : \x8\x50
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x8708, CPSR = 0x600001d3 / modified register : [] / memory data : \x4\x40
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffc4, PC = 0x870c, CPSR = 0x600001d3 / modified register : ['lr'] / memory data : \x10\xe0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8710, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \xf3\xff
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x6, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8714, CPSR = 0x600001d3 / modified register : ['ip'] / memory data : \x1\xc0
instruction : tst / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8718, CPSR = 0x600001d3 / modified register : ['cpsr'] / memory data : \xc\x0
instruction : and / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0x8d9c, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x871c, CPSR = 0x200001d3 / modified register : ['r3'] / memory data : \xf\x30
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d1c, R2 = 0x7c, R3 = 0xc, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8720, CPSR = 0x200001d3 / modified register : ['r1'] / memory data : \xc\x12
instruction : moveq / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0xc, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8724, CPSR = 0x200001d3 / modified register : ['r2'] / memory data : \x3\x20
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0xc, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8728, CPSR = 0x200001d3 / modified register : ['ip'] / memory data : \xc\xc2
instruction : beq / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0xc, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x872c, CPSR = 0x200001d3 / modified register : ['pc'] / memory data : \xd\x0
instruction : mov / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0xc, R4 = 0x19, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8730, CPSR = 0x200001d3 / modified register : ['r4'] / memory data : \x1\x40
instruction : sub / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0xc, R4 = 0x8d8c, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8734, CPSR = 0x200001d3 / modified register : ['r3'] / memory data : \x4\x30
instruction : bic / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x8, R4 = 0x8d8c, R5 = 0x18, R6 = 0x17, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x8738, CPSR = 0x200001d3 / modified register : ['r6'] / memory data : \x3\x60
